"subject","item","reading_time","ambiguity","group","gap_filling","ambiguity_G","group_G","gap_filling_G"
"Non-Native 23",11,9614,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 23",8,10254,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 23",2,8751,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 23",7,16575,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 23",12,5582,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",1,12607,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",7,10363,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",2,9622,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 24",12,12207,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 24",4,12040,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 24",10,10369,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 24",11,14553,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",3,7669,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",9,12145,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",8,12886,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 24",5,19682,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",6,15039,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",11,8713,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",4,4059,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 25",10,8898,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 25",9,5900,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",5,6668,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",12,6893,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 25",8,11413,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 25",7,8923,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",6,9915,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 25",3,9354,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",1,4427,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",2,3578,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 26",8,8672,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 26",1,5505,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 26",3,11010,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 26",9,6979,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 26",12,6843,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 26",2,4366,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 26",4,8893,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 26",6,4671,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 26",7,7614,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 26",5,7380,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 26",10,5661,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 26",11,5157,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",3,18252,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 27",5,12229,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 27",6,10675,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",9,29834,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 27",12,6391,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",1,9770,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 27",4,4329,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",8,6891,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",11,5301,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 27",2,4127,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",10,9023,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",7,9399,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",1,3587,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 28",8,22426,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",10,16743,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",3,5128,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 28",6,4463,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",9,6660,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 28",12,8198,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",5,5175,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 28",2,9763,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",7,12291,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 28",4,4809,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",11,4276,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",8,7083,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",7,9909,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 29",1,3387,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 29",10,5951,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",6,7112,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",9,3550,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 29",11,3964,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 29",3,2546,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 29",12,2920,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",2,4168,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",4,2390,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",5,2955,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 30",12,3542,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 30",11,4785,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 30",1,2470,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 30",3,5436,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 30",9,8615,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 30",2,9008,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 30",6,12992,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 30",5,4322,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 30",8,8257,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 30",4,5742,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 30",7,3656,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 30",10,9615,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 31",1,13686,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 31",11,6573,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 31",10,38437,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 31",4,15103,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 31",8,11703,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 31",5,21285,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 31",12,12439,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 31",7,10582,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 31",6,8161,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 31",9,11537,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 31",2,10386,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 31",3,15399,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",6,6403,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",9,4963,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 32",7,14848,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 32",4,10723,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",2,3909,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",8,10541,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",1,5597,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 32",12,13571,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",3,18677,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 32",5,7471,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 32",10,5972,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",11,4556,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 33",5,9638,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 33",10,9873,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 33",11,4743,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 33",4,5715,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 33",1,5337,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 33",8,4985,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 33",9,13112,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 33",2,5912,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 33",3,5007,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 33",7,3611,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 33",6,3078,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 33",12,10124,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 34",2,18301,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 34",1,9531,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 34",9,10549,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 34",4,11729,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 34",8,4899,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 34",11,17192,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 34",5,4759,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 34",3,9799,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 34",6,4425,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 34",12,9301,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 34",10,29401,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 34",7,23093,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",12,9850,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",6,6746,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",2,12648,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",11,7843,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 35",3,5110,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 35",5,7763,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 35",10,23562,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",7,5623,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 35",9,9377,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 35",4,9832,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",8,10336,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",1,9730,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 36",9,9970,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 36",8,12428,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 36",7,23667,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 36",11,11185,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 36",2,5189,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 36",4,8065,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 36",3,7712,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 36",10,5574,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 36",1,2489,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 36",5,8381,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 36",6,12729,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 36",12,5400,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 37",1,4334,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 37",10,7784,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 37",4,2570,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 37",9,6765,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 37",12,3605,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 37",2,2361,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 37",6,6090,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 37",3,4478,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 37",5,4570,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 37",8,2966,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 37",7,3361,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 37",11,2940,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 38",9,11983,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 38",6,13554,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 38",12,9974,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 38",8,11858,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 38",4,12701,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 38",7,8895,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 38",5,8310,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 38",2,5051,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 38",10,9080,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 38",11,7608,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 38",3,4268,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 38",1,7242,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 39",2,15288,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 39",5,10484,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 39",7,12663,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 39",12,11404,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 39",8,14766,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 39",3,16230,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 39",9,13147,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 39",6,10209,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 39",11,11041,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 39",1,5141,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 39",10,11339,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 39",4,6727,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 40",5,5285,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 40",1,7697,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 40",12,7559,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 40",6,6384,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 40",2,10978,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 40",4,11033,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 40",11,6981,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 40",8,7965,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 40",10,6067,0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 40",9,11027,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 40",3,3575,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 40",7,6238,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
